2.017092500000000000e+07,1.000000000000000000e+00,7.512500000000000000e+03,6.724666666666666970e+03
2.017092500000000000e+07,2.000000000000000000e+00,7.300000000000000000e+03,6.724666666666666970e+03
2.017092500000000000e+07,3.000000000000000000e+00,7.250000000000000000e+03,6.724666666666666970e+03
2.017092500000000000e+07,4.000000000000000000e+00,7.250000000000000000e+03,6.724666666666666970e+03
2.017092500000000000e+07,5.000000000000000000e+00,7.375000000000000000e+03,6.724666666666666970e+03
2.017092500000000000e+07,6.000000000000000000e+00,7.837500000000000000e+03,6.724666666666666970e+03
2.017092500000000000e+07,7.000000000000000000e+00,9.037500000000000000e+03,6.768000000000000000e+03
2.017092500000000000e+07,8.000000000000000000e+00,1.023750000000000000e+04,6.768000000000000000e+03
2.017092500000000000e+07,9.000000000000000000e+00,1.088750000000000000e+04,6.768000000000000000e+03
2.017092500000000000e+07,1.000000000000000000e+01,1.106250000000000000e+04,6.768000000000000000e+03
2.017092500000000000e+07,1.100000000000000000e+01,1.102500000000000000e+04,6.768000000000000000e+03
2.017092500000000000e+07,1.200000000000000000e+01,1.110000000000000000e+04,6.768000000000000000e+03
2.017092500000000000e+07,1.300000000000000000e+01,1.111250000000000000e+04,6.768000000000000000e+03
2.017092500000000000e+07,1.400000000000000000e+01,1.110000000000000000e+04,6.978000000000000000e+03
2.017092500000000000e+07,1.500000000000000000e+01,1.091250000000000000e+04,6.978000000000000000e+03
2.017092500000000000e+07,1.600000000000000000e+01,1.085000000000000000e+04,6.978000000000000000e+03
2.017092500000000000e+07,1.700000000000000000e+01,1.071250000000000000e+04,6.978000000000000000e+03
2.017092500000000000e+07,1.800000000000000000e+01,1.067500000000000000e+04,6.978000000000000000e+03
2.017092500000000000e+07,1.900000000000000000e+01,1.097500000000000000e+04,6.978000000000000000e+03
2.017092500000000000e+07,2.000000000000000000e+01,1.162500000000000000e+04,6.978000000000000000e+03
2.017092500000000000e+07,2.100000000000000000e+01,1.138750000000000000e+04,6.978000000000000000e+03
2.017092500000000000e+07,2.200000000000000000e+01,1.051250000000000000e+04,6.938666666666666970e+03
2.017092500000000000e+07,2.300000000000000000e+01,9.637500000000000000e+03,6.938666666666666970e+03
2.017092500000000000e+07,2.400000000000000000e+01,8.950000000000000000e+03,6.938666666666666970e+03
