2.017090600000000000e+07,1.000000000000000000e+00,8.312500000000000000e+03,7.449666666666666970e+03
2.017090600000000000e+07,2.000000000000000000e+00,8.037500000000000000e+03,7.449666666666666970e+03
2.017090600000000000e+07,3.000000000000000000e+00,7.837500000000000000e+03,7.449666666666666970e+03
2.017090600000000000e+07,4.000000000000000000e+00,7.825000000000000000e+03,7.449666666666666970e+03
2.017090600000000000e+07,5.000000000000000000e+00,7.950000000000000000e+03,7.449666666666666970e+03
2.017090600000000000e+07,6.000000000000000000e+00,8.125000000000000000e+03,7.482333333333333030e+03
2.017090600000000000e+07,7.000000000000000000e+00,9.037500000000000000e+03,7.524333333333333030e+03
2.017090600000000000e+07,8.000000000000000000e+00,1.002500000000000000e+04,7.524333333333333030e+03
2.017090600000000000e+07,9.000000000000000000e+00,1.047500000000000000e+04,7.524333333333333030e+03
2.017090600000000000e+07,1.000000000000000000e+01,1.068750000000000000e+04,7.524333333333333030e+03
2.017090600000000000e+07,1.100000000000000000e+01,1.076250000000000000e+04,7.524333333333333030e+03
2.017090600000000000e+07,1.200000000000000000e+01,1.091250000000000000e+04,7.524333333333333030e+03
2.017090600000000000e+07,1.300000000000000000e+01,1.100000000000000000e+04,7.524333333333333030e+03
2.017090600000000000e+07,1.400000000000000000e+01,1.097500000000000000e+04,7.524333333333333030e+03
2.017090600000000000e+07,1.500000000000000000e+01,1.081250000000000000e+04,7.524333333333333030e+03
2.017090600000000000e+07,1.600000000000000000e+01,1.075000000000000000e+04,7.524333333333333030e+03
2.017090600000000000e+07,1.700000000000000000e+01,1.058750000000000000e+04,7.524333333333333030e+03
2.017090600000000000e+07,1.800000000000000000e+01,1.038750000000000000e+04,7.496666666666666970e+03
2.017090600000000000e+07,1.900000000000000000e+01,1.030000000000000000e+04,7.496666666666666970e+03
2.017090600000000000e+07,2.000000000000000000e+01,1.081250000000000000e+04,7.496666666666666970e+03
2.017090600000000000e+07,2.100000000000000000e+01,1.116250000000000000e+04,7.496666666666666970e+03
2.017090600000000000e+07,2.200000000000000000e+01,1.041250000000000000e+04,7.496666666666666970e+03
2.017090600000000000e+07,2.300000000000000000e+01,9.462500000000000000e+03,7.425000000000000000e+03
2.017090600000000000e+07,2.400000000000000000e+01,8.800000000000000000e+03,7.452666666666666970e+03
