2.017112900000000000e+07,1.000000000000000000e+00,4.556250000000000000e+03
2.017112900000000000e+07,2.000000000000000000e+00,4.381250000000000000e+03
2.017112900000000000e+07,3.000000000000000000e+00,4.306250000000000000e+03
2.017112900000000000e+07,4.000000000000000000e+00,4.306250000000000000e+03
2.017112900000000000e+07,5.000000000000000000e+00,4.406250000000000000e+03
2.017112900000000000e+07,6.000000000000000000e+00,4.643750000000000000e+03
2.017112900000000000e+07,7.000000000000000000e+00,5.250000000000000000e+03
2.017112900000000000e+07,8.000000000000000000e+00,5.718750000000000000e+03
2.017112900000000000e+07,9.000000000000000000e+00,5.940750000000000000e+03
2.017112900000000000e+07,1.000000000000000000e+01,6.028250000000000000e+03
2.017112900000000000e+07,1.100000000000000000e+01,6.031250000000000000e+03
2.017112900000000000e+07,1.200000000000000000e+01,6.090750000000000000e+03
2.017112900000000000e+07,1.300000000000000000e+01,6.128250000000000000e+03
2.017112900000000000e+07,1.400000000000000000e+01,6.143750000000000000e+03
2.017112900000000000e+07,1.500000000000000000e+01,6.087500000000000000e+03
2.017112900000000000e+07,1.600000000000000000e+01,6.143750000000000000e+03
2.017112900000000000e+07,1.700000000000000000e+01,6.331250000000000000e+03
2.017112900000000000e+07,1.800000000000000000e+01,6.297000000000000000e+03
2.017112900000000000e+07,1.900000000000000000e+01,6.212500000000000000e+03
2.017112900000000000e+07,2.000000000000000000e+01,6.134500000000000000e+03
2.017112900000000000e+07,2.100000000000000000e+01,5.931250000000000000e+03
2.017112900000000000e+07,2.200000000000000000e+01,5.553250000000000000e+03
2.017112900000000000e+07,2.300000000000000000e+01,5.150000000000000000e+03
2.017112900000000000e+07,2.400000000000000000e+01,4.818750000000000000e+03
