2.017092300000000000e+07,1.000000000000000000e+00,4.168750000000000000e+03
2.017092300000000000e+07,2.000000000000000000e+00,4.006250000000000000e+03
2.017092300000000000e+07,3.000000000000000000e+00,3.912500000000000000e+03
2.017092300000000000e+07,4.000000000000000000e+00,3.887500000000000000e+03
2.017092300000000000e+07,5.000000000000000000e+00,3.900000000000000000e+03
2.017092300000000000e+07,6.000000000000000000e+00,3.900000000000000000e+03
2.017092300000000000e+07,7.000000000000000000e+00,4.050000000000000000e+03
2.017092300000000000e+07,8.000000000000000000e+00,4.375000000000000000e+03
2.017092300000000000e+07,9.000000000000000000e+00,4.725000000000000000e+03
2.017092300000000000e+07,1.000000000000000000e+01,4.931250000000000000e+03
2.017092300000000000e+07,1.100000000000000000e+01,5.000000000000000000e+03
2.017092300000000000e+07,1.200000000000000000e+01,5.018750000000000000e+03
2.017092300000000000e+07,1.300000000000000000e+01,4.975000000000000000e+03
2.017092300000000000e+07,1.400000000000000000e+01,4.868750000000000000e+03
2.017092300000000000e+07,1.500000000000000000e+01,4.750000000000000000e+03
2.017092300000000000e+07,1.600000000000000000e+01,4.662500000000000000e+03
2.017092300000000000e+07,1.700000000000000000e+01,4.618750000000000000e+03
2.017092300000000000e+07,1.800000000000000000e+01,4.600000000000000000e+03
2.017092300000000000e+07,1.900000000000000000e+01,4.750000000000000000e+03
2.017092300000000000e+07,2.000000000000000000e+01,5.043750000000000000e+03
2.017092300000000000e+07,2.100000000000000000e+01,4.943750000000000000e+03
2.017092300000000000e+07,2.200000000000000000e+01,4.625000000000000000e+03
2.017092300000000000e+07,2.300000000000000000e+01,4.293750000000000000e+03
2.017092300000000000e+07,2.400000000000000000e+01,3.975000000000000000e+03
