2.017103100000000000e+07,1.000000000000000000e+00,4.275000000000000000e+03
2.017103100000000000e+07,2.000000000000000000e+00,4.125000000000000000e+03
2.017103100000000000e+07,3.000000000000000000e+00,4.075000000000000000e+03
2.017103100000000000e+07,4.000000000000000000e+00,4.081250000000000000e+03
2.017103100000000000e+07,5.000000000000000000e+00,4.156250000000000000e+03
2.017103100000000000e+07,6.000000000000000000e+00,4.362500000000000000e+03
2.017103100000000000e+07,7.000000000000000000e+00,4.843750000000000000e+03
2.017103100000000000e+07,8.000000000000000000e+00,5.275000000000000000e+03
2.017103100000000000e+07,9.000000000000000000e+00,5.487500000000000000e+03
2.017103100000000000e+07,1.000000000000000000e+01,5.550000000000000000e+03
2.017103100000000000e+07,1.100000000000000000e+01,5.525000000000000000e+03
2.017103100000000000e+07,1.200000000000000000e+01,5.587500000000000000e+03
2.017103100000000000e+07,1.300000000000000000e+01,5.618750000000000000e+03
2.017103100000000000e+07,1.400000000000000000e+01,5.593750000000000000e+03
2.017103100000000000e+07,1.500000000000000000e+01,5.475000000000000000e+03
2.017103100000000000e+07,1.600000000000000000e+01,5.443750000000000000e+03
2.017103100000000000e+07,1.700000000000000000e+01,5.662500000000000000e+03
2.017103100000000000e+07,1.800000000000000000e+01,5.968750000000000000e+03
2.017103100000000000e+07,1.900000000000000000e+01,5.925000000000000000e+03
2.017103100000000000e+07,2.000000000000000000e+01,5.850000000000000000e+03
2.017103100000000000e+07,2.100000000000000000e+01,5.593750000000000000e+03
2.017103100000000000e+07,2.200000000000000000e+01,5.150000000000000000e+03
2.017103100000000000e+07,2.300000000000000000e+01,4.662500000000000000e+03
2.017103100000000000e+07,2.400000000000000000e+01,4.300000000000000000e+03
