2.017090300000000000e+07,1.000000000000000000e+00,3.737500000000000000e+03
2.017090300000000000e+07,2.000000000000000000e+00,3.568750000000000000e+03
2.017090300000000000e+07,3.000000000000000000e+00,3.487500000000000000e+03
2.017090300000000000e+07,4.000000000000000000e+00,3.450000000000000000e+03
2.017090300000000000e+07,5.000000000000000000e+00,3.406250000000000000e+03
2.017090300000000000e+07,6.000000000000000000e+00,3.331250000000000000e+03
2.017090300000000000e+07,7.000000000000000000e+00,3.368750000000000000e+03
2.017090300000000000e+07,8.000000000000000000e+00,3.612500000000000000e+03
2.017090300000000000e+07,9.000000000000000000e+00,3.900000000000000000e+03
2.017090300000000000e+07,1.000000000000000000e+01,4.137500000000000000e+03
2.017090300000000000e+07,1.100000000000000000e+01,4.275000000000000000e+03
2.017090300000000000e+07,1.200000000000000000e+01,4.312500000000000000e+03
2.017090300000000000e+07,1.300000000000000000e+01,4.300000000000000000e+03
2.017090300000000000e+07,1.400000000000000000e+01,4.275000000000000000e+03
2.017090300000000000e+07,1.500000000000000000e+01,4.200000000000000000e+03
2.017090300000000000e+07,1.600000000000000000e+01,4.125000000000000000e+03
2.017090300000000000e+07,1.700000000000000000e+01,4.081250000000000000e+03
2.017090300000000000e+07,1.800000000000000000e+01,4.100000000000000000e+03
2.017090300000000000e+07,1.900000000000000000e+01,4.168750000000000000e+03
2.017090300000000000e+07,2.000000000000000000e+01,4.437500000000000000e+03
2.017090300000000000e+07,2.100000000000000000e+01,4.581250000000000000e+03
2.017090300000000000e+07,2.200000000000000000e+01,4.331250000000000000e+03
2.017090300000000000e+07,2.300000000000000000e+01,4.112500000000000000e+03
2.017090300000000000e+07,2.400000000000000000e+01,3.862500000000000000e+03
