2.017111500000000000e+07,1.000000000000000000e+00,4.465750000000000000e+03
2.017111500000000000e+07,2.000000000000000000e+00,4.312500000000000000e+03
2.017111500000000000e+07,3.000000000000000000e+00,4.240750000000000000e+03
2.017111500000000000e+07,4.000000000000000000e+00,4.240750000000000000e+03
2.017111500000000000e+07,5.000000000000000000e+00,4.328250000000000000e+03
2.017111500000000000e+07,6.000000000000000000e+00,4.543750000000000000e+03
2.017111500000000000e+07,7.000000000000000000e+00,5.156250000000000000e+03
2.017111500000000000e+07,8.000000000000000000e+00,5.606250000000000000e+03
2.017111500000000000e+07,9.000000000000000000e+00,5.856250000000000000e+03
2.017111500000000000e+07,1.000000000000000000e+01,5.931250000000000000e+03
2.017111500000000000e+07,1.100000000000000000e+01,5.937500000000000000e+03
2.017111500000000000e+07,1.200000000000000000e+01,6.018750000000000000e+03
2.017111500000000000e+07,1.300000000000000000e+01,6.031250000000000000e+03
2.017111500000000000e+07,1.400000000000000000e+01,6.025000000000000000e+03
2.017111500000000000e+07,1.500000000000000000e+01,5.943750000000000000e+03
2.017111500000000000e+07,1.600000000000000000e+01,5.950000000000000000e+03
2.017111500000000000e+07,1.700000000000000000e+01,6.175000000000000000e+03
2.017111500000000000e+07,1.800000000000000000e+01,6.193750000000000000e+03
2.017111500000000000e+07,1.900000000000000000e+01,6.118750000000000000e+03
2.017111500000000000e+07,2.000000000000000000e+01,6.068750000000000000e+03
2.017111500000000000e+07,2.100000000000000000e+01,5.862500000000000000e+03
2.017111500000000000e+07,2.200000000000000000e+01,5.475000000000000000e+03
2.017111500000000000e+07,2.300000000000000000e+01,5.056250000000000000e+03
2.017111500000000000e+07,2.400000000000000000e+01,4.731250000000000000e+03
