2.017102300000000000e+07,1.000000000000000000e+00,3.806250000000000000e+03
2.017102300000000000e+07,2.000000000000000000e+00,3.681250000000000000e+03
2.017102300000000000e+07,3.000000000000000000e+00,3.631250000000000000e+03
2.017102300000000000e+07,4.000000000000000000e+00,3.650000000000000000e+03
2.017102300000000000e+07,5.000000000000000000e+00,3.756250000000000000e+03
2.017102300000000000e+07,6.000000000000000000e+00,4.068750000000000000e+03
2.017102300000000000e+07,7.000000000000000000e+00,4.881250000000000000e+03
2.017102300000000000e+07,8.000000000000000000e+00,5.431250000000000000e+03
2.017102300000000000e+07,9.000000000000000000e+00,5.668750000000000000e+03
2.017102300000000000e+07,1.000000000000000000e+01,5.750000000000000000e+03
2.017102300000000000e+07,1.100000000000000000e+01,5.731250000000000000e+03
2.017102300000000000e+07,1.200000000000000000e+01,5.775000000000000000e+03
2.017102300000000000e+07,1.300000000000000000e+01,5.800000000000000000e+03
2.017102300000000000e+07,1.400000000000000000e+01,5.781250000000000000e+03
2.017102300000000000e+07,1.500000000000000000e+01,5.687500000000000000e+03
2.017102300000000000e+07,1.600000000000000000e+01,5.612500000000000000e+03
2.017102300000000000e+07,1.700000000000000000e+01,5.543750000000000000e+03
2.017102300000000000e+07,1.800000000000000000e+01,5.693750000000000000e+03
2.017102300000000000e+07,1.900000000000000000e+01,5.956250000000000000e+03
2.017102300000000000e+07,2.000000000000000000e+01,5.956250000000000000e+03
2.017102300000000000e+07,2.100000000000000000e+01,5.768750000000000000e+03
2.017102300000000000e+07,2.200000000000000000e+01,5.375000000000000000e+03
2.017102300000000000e+07,2.300000000000000000e+01,4.943750000000000000e+03
2.017102300000000000e+07,2.400000000000000000e+01,4.650000000000000000e+03
