2.017100300000000000e+07,1.000000000000000000e+00,4.225000000000000000e+03
2.017100300000000000e+07,2.000000000000000000e+00,4.043750000000000000e+03
2.017100300000000000e+07,3.000000000000000000e+00,3.956250000000000000e+03
2.017100300000000000e+07,4.000000000000000000e+00,3.975000000000000000e+03
2.017100300000000000e+07,5.000000000000000000e+00,4.050000000000000000e+03
2.017100300000000000e+07,6.000000000000000000e+00,4.225000000000000000e+03
2.017100300000000000e+07,7.000000000000000000e+00,4.812500000000000000e+03
2.017100300000000000e+07,8.000000000000000000e+00,5.281250000000000000e+03
2.017100300000000000e+07,9.000000000000000000e+00,5.531250000000000000e+03
2.017100300000000000e+07,1.000000000000000000e+01,5.615750000000000000e+03
2.017100300000000000e+07,1.100000000000000000e+01,5.600000000000000000e+03
2.017100300000000000e+07,1.200000000000000000e+01,5.662500000000000000e+03
2.017100300000000000e+07,1.300000000000000000e+01,5.693750000000000000e+03
2.017100300000000000e+07,1.400000000000000000e+01,5.668750000000000000e+03
2.017100300000000000e+07,1.500000000000000000e+01,5.593750000000000000e+03
2.017100300000000000e+07,1.600000000000000000e+01,5.537500000000000000e+03
2.017100300000000000e+07,1.700000000000000000e+01,5.487500000000000000e+03
2.017100300000000000e+07,1.800000000000000000e+01,5.493750000000000000e+03
2.017100300000000000e+07,1.900000000000000000e+01,5.731250000000000000e+03
2.017100300000000000e+07,2.000000000000000000e+01,5.934500000000000000e+03
2.017100300000000000e+07,2.100000000000000000e+01,5.762500000000000000e+03
2.017100300000000000e+07,2.200000000000000000e+01,5.318750000000000000e+03
2.017100300000000000e+07,2.300000000000000000e+01,4.912500000000000000e+03
2.017100300000000000e+07,2.400000000000000000e+01,4.559500000000000000e+03
