2.017090100000000000e+07,1.000000000000000000e+00,4.193750000000000000e+03
2.017090100000000000e+07,2.000000000000000000e+00,4.031250000000000000e+03
2.017090100000000000e+07,3.000000000000000000e+00,3.931250000000000000e+03
2.017090100000000000e+07,4.000000000000000000e+00,3.937500000000000000e+03
2.017090100000000000e+07,5.000000000000000000e+00,3.968750000000000000e+03
2.017090100000000000e+07,6.000000000000000000e+00,4.037500000000000000e+03
2.017090100000000000e+07,7.000000000000000000e+00,4.468750000000000000e+03
2.017090100000000000e+07,8.000000000000000000e+00,5.006250000000000000e+03
2.017090100000000000e+07,9.000000000000000000e+00,5.312500000000000000e+03
2.017090100000000000e+07,1.000000000000000000e+01,5.443750000000000000e+03
2.017090100000000000e+07,1.100000000000000000e+01,5.481250000000000000e+03
2.017090100000000000e+07,1.200000000000000000e+01,5.593750000000000000e+03
2.017090100000000000e+07,1.300000000000000000e+01,5.662500000000000000e+03
2.017090100000000000e+07,1.400000000000000000e+01,5.631250000000000000e+03
2.017090100000000000e+07,1.500000000000000000e+01,5.562500000000000000e+03
2.017090100000000000e+07,1.600000000000000000e+01,5.512500000000000000e+03
2.017090100000000000e+07,1.700000000000000000e+01,5.406250000000000000e+03
2.017090100000000000e+07,1.800000000000000000e+01,5.306250000000000000e+03
2.017090100000000000e+07,1.900000000000000000e+01,5.237500000000000000e+03
2.017090100000000000e+07,2.000000000000000000e+01,5.331250000000000000e+03
2.017090100000000000e+07,2.100000000000000000e+01,5.556250000000000000e+03
2.017090100000000000e+07,2.200000000000000000e+01,5.268750000000000000e+03
2.017090100000000000e+07,2.300000000000000000e+01,4.831250000000000000e+03
2.017090100000000000e+07,2.400000000000000000e+01,4.475000000000000000e+03
