2.017091300000000000e+07,1.000000000000000000e+00,4.106250000000000000e+03
2.017091300000000000e+07,2.000000000000000000e+00,3.956250000000000000e+03
2.017091300000000000e+07,3.000000000000000000e+00,3.881250000000000000e+03
2.017091300000000000e+07,4.000000000000000000e+00,3.875000000000000000e+03
2.017091300000000000e+07,5.000000000000000000e+00,3.925000000000000000e+03
2.017091300000000000e+07,6.000000000000000000e+00,4.075000000000000000e+03
2.017091300000000000e+07,7.000000000000000000e+00,4.581250000000000000e+03
2.017091300000000000e+07,8.000000000000000000e+00,5.062500000000000000e+03
2.017091300000000000e+07,9.000000000000000000e+00,5.312500000000000000e+03
2.017091300000000000e+07,1.000000000000000000e+01,5.431250000000000000e+03
2.017091300000000000e+07,1.100000000000000000e+01,5.450000000000000000e+03
2.017091300000000000e+07,1.200000000000000000e+01,5.500000000000000000e+03
2.017091300000000000e+07,1.300000000000000000e+01,5.518750000000000000e+03
2.017091300000000000e+07,1.400000000000000000e+01,5.525000000000000000e+03
2.017091300000000000e+07,1.500000000000000000e+01,5.431250000000000000e+03
2.017091300000000000e+07,1.600000000000000000e+01,5.393750000000000000e+03
2.017091300000000000e+07,1.700000000000000000e+01,5.312500000000000000e+03
2.017091300000000000e+07,1.800000000000000000e+01,5.275000000000000000e+03
2.017091300000000000e+07,1.900000000000000000e+01,5.306250000000000000e+03
2.017091300000000000e+07,2.000000000000000000e+01,5.600000000000000000e+03
2.017091300000000000e+07,2.100000000000000000e+01,5.618750000000000000e+03
2.017091300000000000e+07,2.200000000000000000e+01,5.200000000000000000e+03
2.017091300000000000e+07,2.300000000000000000e+01,4.743750000000000000e+03
2.017091300000000000e+07,2.400000000000000000e+01,4.393750000000000000e+03
