2.017103000000000000e+07,1.000000000000000000e+00,3.831250000000000000e+03
2.017103000000000000e+07,2.000000000000000000e+00,3.731250000000000000e+03
2.017103000000000000e+07,3.000000000000000000e+00,3.700000000000000000e+03
2.017103000000000000e+07,4.000000000000000000e+00,3.718750000000000000e+03
2.017103000000000000e+07,5.000000000000000000e+00,3.806250000000000000e+03
2.017103000000000000e+07,6.000000000000000000e+00,4.087500000000000000e+03
2.017103000000000000e+07,7.000000000000000000e+00,4.787500000000000000e+03
2.017103000000000000e+07,8.000000000000000000e+00,5.293750000000000000e+03
2.017103000000000000e+07,9.000000000000000000e+00,5.562500000000000000e+03
2.017103000000000000e+07,1.000000000000000000e+01,5.650000000000000000e+03
2.017103000000000000e+07,1.100000000000000000e+01,5.625000000000000000e+03
2.017103000000000000e+07,1.200000000000000000e+01,5.643750000000000000e+03
2.017103000000000000e+07,1.300000000000000000e+01,5.687500000000000000e+03
2.017103000000000000e+07,1.400000000000000000e+01,5.681250000000000000e+03
2.017103000000000000e+07,1.500000000000000000e+01,5.606250000000000000e+03
2.017103000000000000e+07,1.600000000000000000e+01,5.562500000000000000e+03
2.017103000000000000e+07,1.700000000000000000e+01,5.662500000000000000e+03
2.017103000000000000e+07,1.800000000000000000e+01,5.962500000000000000e+03
2.017103000000000000e+07,1.900000000000000000e+01,5.925000000000000000e+03
2.017103000000000000e+07,2.000000000000000000e+01,5.856250000000000000e+03
2.017103000000000000e+07,2.100000000000000000e+01,5.662500000000000000e+03
2.017103000000000000e+07,2.200000000000000000e+01,5.306250000000000000e+03
2.017103000000000000e+07,2.300000000000000000e+01,4.887500000000000000e+03
2.017103000000000000e+07,2.400000000000000000e+01,4.556250000000000000e+03
