2.017111800000000000e+07,1.000000000000000000e+00,9.025000000000000000e+03,7.214333333333333030e+03
2.017111800000000000e+07,2.000000000000000000e+00,8.662500000000000000e+03,7.214333333333333030e+03
2.017111800000000000e+07,3.000000000000000000e+00,8.500000000000000000e+03,7.214333333333333030e+03
2.017111800000000000e+07,4.000000000000000000e+00,8.412500000000000000e+03,7.214333333333333030e+03
2.017111800000000000e+07,5.000000000000000000e+00,8.412500000000000000e+03,7.214333333333333030e+03
2.017111800000000000e+07,6.000000000000000000e+00,8.562500000000000000e+03,7.214333333333333030e+03
2.017111800000000000e+07,7.000000000000000000e+00,9.100000000000000000e+03,7.214333333333333030e+03
2.017111800000000000e+07,8.000000000000000000e+00,9.575000000000000000e+03,7.229333333333333030e+03
2.017111800000000000e+07,9.000000000000000000e+00,1.016250000000000000e+04,7.229333333333333030e+03
2.017111800000000000e+07,1.000000000000000000e+01,1.063750000000000000e+04,7.229333333333333030e+03
2.017111800000000000e+07,1.100000000000000000e+01,1.085000000000000000e+04,7.307666666666666970e+03
2.017111800000000000e+07,1.200000000000000000e+01,1.090000000000000000e+04,7.307666666666666970e+03
2.017111800000000000e+07,1.300000000000000000e+01,1.090000000000000000e+04,7.322666666666666970e+03
2.017111800000000000e+07,1.400000000000000000e+01,1.082500000000000000e+04,7.322666666666666970e+03
2.017111800000000000e+07,1.500000000000000000e+01,1.052500000000000000e+04,7.362666666666666970e+03
2.017111800000000000e+07,1.600000000000000000e+01,1.056250000000000000e+04,7.382666666666666970e+03
2.017111800000000000e+07,1.700000000000000000e+01,1.100000000000000000e+04,7.382666666666666970e+03
2.017111800000000000e+07,1.800000000000000000e+01,1.102500000000000000e+04,7.382666666666666970e+03
2.017111800000000000e+07,1.900000000000000000e+01,1.080000000000000000e+04,7.382666666666666970e+03
2.017111800000000000e+07,2.000000000000000000e+01,1.060000000000000000e+04,7.382666666666666970e+03
2.017111800000000000e+07,2.100000000000000000e+01,1.025000000000000000e+04,7.382666666666666970e+03
2.017111800000000000e+07,2.200000000000000000e+01,9.650000000000000000e+03,7.342666666666666970e+03
2.017111800000000000e+07,2.300000000000000000e+01,9.075000000000000000e+03,7.322666666666666970e+03
2.017111800000000000e+07,2.400000000000000000e+01,8.487500000000000000e+03,7.322666666666666970e+03
