2.017112500000000000e+07,1.000000000000000000e+00,8.975000000000000000e+03,7.665000000000000000e+03
2.017112500000000000e+07,2.000000000000000000e+00,8.650000000000000000e+03,7.665000000000000000e+03
2.017112500000000000e+07,3.000000000000000000e+00,8.450000000000000000e+03,7.665000000000000000e+03
2.017112500000000000e+07,4.000000000000000000e+00,8.387500000000000000e+03,7.665000000000000000e+03
2.017112500000000000e+07,5.000000000000000000e+00,8.375000000000000000e+03,7.665000000000000000e+03
2.017112500000000000e+07,6.000000000000000000e+00,8.512500000000000000e+03,7.665000000000000000e+03
2.017112500000000000e+07,7.000000000000000000e+00,8.987500000000000000e+03,7.584333333333333030e+03
2.017112500000000000e+07,8.000000000000000000e+00,9.437500000000000000e+03,7.584333333333333030e+03
2.017112500000000000e+07,9.000000000000000000e+00,1.003750000000000000e+04,7.584333333333333030e+03
2.017112500000000000e+07,1.000000000000000000e+01,1.050000000000000000e+04,7.584333333333333030e+03
2.017112500000000000e+07,1.100000000000000000e+01,1.072500000000000000e+04,7.794333333333333030e+03
2.017112500000000000e+07,1.200000000000000000e+01,1.085000000000000000e+04,7.794333333333333030e+03
2.017112500000000000e+07,1.300000000000000000e+01,1.078750000000000000e+04,7.794333333333333030e+03
2.017112500000000000e+07,1.400000000000000000e+01,1.067500000000000000e+04,7.794333333333333030e+03
2.017112500000000000e+07,1.500000000000000000e+01,1.046250000000000000e+04,7.794333333333333030e+03
2.017112500000000000e+07,1.600000000000000000e+01,1.056250000000000000e+04,7.794333333333333030e+03
2.017112500000000000e+07,1.700000000000000000e+01,1.109400000000000000e+04,7.794333333333333030e+03
2.017112500000000000e+07,1.800000000000000000e+01,1.101900000000000000e+04,7.794333333333333030e+03
2.017112500000000000e+07,1.900000000000000000e+01,1.081250000000000000e+04,7.794333333333333030e+03
2.017112500000000000e+07,2.000000000000000000e+01,1.061250000000000000e+04,7.794333333333333030e+03
2.017112500000000000e+07,2.100000000000000000e+01,1.017500000000000000e+04,7.794333333333333030e+03
2.017112500000000000e+07,2.200000000000000000e+01,9.612500000000000000e+03,7.794333333333333030e+03
2.017112500000000000e+07,2.300000000000000000e+01,9.125000000000000000e+03,7.794333333333333030e+03
2.017112500000000000e+07,2.400000000000000000e+01,8.550000000000000000e+03,7.794333333333333030e+03
