2.017102900000000000e+07,1.000000000000000000e+00,7.925000000000000000e+03,6.345000000000000000e+03
2.017102900000000000e+07,2.000000000000000000e+00,7.562500000000000000e+03,6.345000000000000000e+03
2.017102900000000000e+07,3.000000000000000000e+00,7.362500000000000000e+03,6.345000000000000000e+03
2.017102900000000000e+07,4.000000000000000000e+00,7.300000000000000000e+03,6.345000000000000000e+03
2.017102900000000000e+07,5.000000000000000000e+00,7.300000000000000000e+03,6.345000000000000000e+03
2.017102900000000000e+07,6.000000000000000000e+00,7.312500000000000000e+03,6.345000000000000000e+03
2.017102900000000000e+07,7.000000000000000000e+00,7.475000000000000000e+03,6.345000000000000000e+03
2.017102900000000000e+07,8.000000000000000000e+00,7.850000000000000000e+03,6.345000000000000000e+03
2.017102900000000000e+07,9.000000000000000000e+00,8.375000000000000000e+03,6.555000000000000000e+03
2.017102900000000000e+07,1.000000000000000000e+01,8.712500000000000000e+03,6.555000000000000000e+03
2.017102900000000000e+07,1.100000000000000000e+01,9.000000000000000000e+03,6.555000000000000000e+03
2.017102900000000000e+07,1.200000000000000000e+01,9.100000000000000000e+03,6.555000000000000000e+03
2.017102900000000000e+07,1.300000000000000000e+01,9.100000000000000000e+03,6.555000000000000000e+03
2.017102900000000000e+07,1.400000000000000000e+01,9.037500000000000000e+03,6.555000000000000000e+03
2.017102900000000000e+07,1.500000000000000000e+01,8.862500000000000000e+03,6.846666666666666970e+03
2.017102900000000000e+07,1.600000000000000000e+01,8.825000000000000000e+03,6.846666666666666970e+03
2.017102900000000000e+07,1.700000000000000000e+01,9.287500000000000000e+03,6.846666666666666970e+03
2.017102900000000000e+07,1.800000000000000000e+01,9.812500000000000000e+03,6.846666666666666970e+03
2.017102900000000000e+07,1.900000000000000000e+01,9.900000000000000000e+03,6.846666666666666970e+03
2.017102900000000000e+07,2.000000000000000000e+01,9.887500000000000000e+03,6.846666666666666970e+03
2.017102900000000000e+07,2.100000000000000000e+01,9.612500000000000000e+03,6.846666666666666970e+03
2.017102900000000000e+07,2.200000000000000000e+01,9.137500000000000000e+03,6.846666666666666970e+03
2.017102900000000000e+07,2.300000000000000000e+01,8.700000000000000000e+03,6.846666666666666970e+03
2.017102900000000000e+07,2.400000000000000000e+01,8.087500000000000000e+03,6.846666666666666970e+03
