2.017100500000000000e+07,1.000000000000000000e+00,8.519000000000000000e+03,7.132666666666666970e+03
2.017100500000000000e+07,2.000000000000000000e+00,8.187500000000000000e+03,7.132666666666666970e+03
2.017100500000000000e+07,3.000000000000000000e+00,8.012500000000000000e+03,7.132666666666666970e+03
2.017100500000000000e+07,4.000000000000000000e+00,8.050000000000000000e+03,7.132666666666666970e+03
2.017100500000000000e+07,5.000000000000000000e+00,8.200000000000000000e+03,7.132666666666666970e+03
2.017100500000000000e+07,6.000000000000000000e+00,8.550000000000000000e+03,7.132666666666666970e+03
2.017100500000000000e+07,7.000000000000000000e+00,9.612500000000000000e+03,7.116666666666666970e+03
2.017100500000000000e+07,8.000000000000000000e+00,1.054400000000000000e+04,7.116666666666666970e+03
2.017100500000000000e+07,9.000000000000000000e+00,1.103150000000000000e+04,7.116666666666666970e+03
2.017100500000000000e+07,1.000000000000000000e+01,1.121250000000000000e+04,7.116666666666666970e+03
2.017100500000000000e+07,1.100000000000000000e+01,1.118750000000000000e+04,7.116666666666666970e+03
2.017100500000000000e+07,1.200000000000000000e+01,1.131250000000000000e+04,7.116666666666666970e+03
2.017100500000000000e+07,1.300000000000000000e+01,1.136250000000000000e+04,7.116666666666666970e+03
2.017100500000000000e+07,1.400000000000000000e+01,1.131250000000000000e+04,7.116666666666666970e+03
2.017100500000000000e+07,1.500000000000000000e+01,1.113750000000000000e+04,7.116666666666666970e+03
2.017100500000000000e+07,1.600000000000000000e+01,1.101250000000000000e+04,7.116666666666666970e+03
2.017100500000000000e+07,1.700000000000000000e+01,1.090000000000000000e+04,7.116666666666666970e+03
2.017100500000000000e+07,1.800000000000000000e+01,1.092500000000000000e+04,7.132666666666666970e+03
2.017100500000000000e+07,1.900000000000000000e+01,1.142500000000000000e+04,7.132666666666666970e+03
2.017100500000000000e+07,2.000000000000000000e+01,1.185000000000000000e+04,7.132666666666666970e+03
2.017100500000000000e+07,2.100000000000000000e+01,1.152500000000000000e+04,7.132666666666666970e+03
2.017100500000000000e+07,2.200000000000000000e+01,1.067500000000000000e+04,7.132666666666666970e+03
2.017100500000000000e+07,2.300000000000000000e+01,9.875000000000000000e+03,7.132666666666666970e+03
2.017100500000000000e+07,2.400000000000000000e+01,9.169000000000000000e+03,7.132666666666666970e+03
