2.017100900000000000e+07,1.000000000000000000e+00,7.575000000000000000e+03,6.870000000000000000e+03
2.017100900000000000e+07,2.000000000000000000e+00,7.375000000000000000e+03,6.870000000000000000e+03
2.017100900000000000e+07,3.000000000000000000e+00,7.262500000000000000e+03,6.870000000000000000e+03
2.017100900000000000e+07,4.000000000000000000e+00,7.312500000000000000e+03,6.870000000000000000e+03
2.017100900000000000e+07,5.000000000000000000e+00,7.525000000000000000e+03,6.870000000000000000e+03
2.017100900000000000e+07,6.000000000000000000e+00,8.087500000000000000e+03,6.870000000000000000e+03
2.017100900000000000e+07,7.000000000000000000e+00,9.587500000000000000e+03,6.870000000000000000e+03
2.017100900000000000e+07,8.000000000000000000e+00,1.058750000000000000e+04,6.870000000000000000e+03
2.017100900000000000e+07,9.000000000000000000e+00,1.111250000000000000e+04,6.870000000000000000e+03
2.017100900000000000e+07,1.000000000000000000e+01,1.131250000000000000e+04,6.870000000000000000e+03
2.017100900000000000e+07,1.100000000000000000e+01,1.131250000000000000e+04,6.864333333333333030e+03
2.017100900000000000e+07,1.200000000000000000e+01,1.141250000000000000e+04,6.863333333333333030e+03
2.017100900000000000e+07,1.300000000000000000e+01,1.146250000000000000e+04,6.863333333333333030e+03
2.017100900000000000e+07,1.400000000000000000e+01,1.141250000000000000e+04,6.863333333333333030e+03
2.017100900000000000e+07,1.500000000000000000e+01,1.125000000000000000e+04,6.863333333333333030e+03
2.017100900000000000e+07,1.600000000000000000e+01,1.118750000000000000e+04,6.863333333333333030e+03
2.017100900000000000e+07,1.700000000000000000e+01,1.104400000000000000e+04,6.863333333333333030e+03
2.017100900000000000e+07,1.800000000000000000e+01,1.103150000000000000e+04,6.864333333333333030e+03
2.017100900000000000e+07,1.900000000000000000e+01,1.152500000000000000e+04,6.870000000000000000e+03
2.017100900000000000e+07,2.000000000000000000e+01,1.185000000000000000e+04,6.870000000000000000e+03
2.017100900000000000e+07,2.100000000000000000e+01,1.147500000000000000e+04,6.870000000000000000e+03
2.017100900000000000e+07,2.200000000000000000e+01,1.061250000000000000e+04,6.830666666666666970e+03
2.017100900000000000e+07,2.300000000000000000e+01,9.787500000000000000e+03,6.830666666666666970e+03
2.017100900000000000e+07,2.400000000000000000e+01,9.137500000000000000e+03,6.830666666666666970e+03
